<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PL014901</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>08/10/2021 09:18 +08:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018774</ConsignmentNumber>
		<UniqueId>081ddb7e-c3de-4658-b531-a572140b0b45</UniqueId>
		<SenderReference>88022</SenderReference>
		<StatusDateTime>08/10/2021 09:19 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018774</ConsignmentNumber>
		<UniqueId>081ddb7e-c3de-4658-b531-a572140b0b45</UniqueId>
		<SenderReference>88022</SenderReference>
		<StatusDateTime>08/10/2021 09:19 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
