<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX189024</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002104859, 393503651002104828, 393503651002104798, 393503651002104866, 393503651002104774,</SenderReference>
		<StatusDateTime>12/11/2021 06:36 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX189024</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002104859, 393503651002104828, 393503651002104798, 393503651002104866, 393503651002104774,</SenderReference>
		<StatusDateTime>12/11/2021 06:36 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX189077</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002104712, 393503651002104705</SenderReference>
		<StatusDateTime>12/11/2021 06:36 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX189077</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002104712, 393503651002104705</SenderReference>
		<StatusDateTime>12/11/2021 06:36 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
