<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018831</ConsignmentNumber>
		<UniqueId>51f50e0d-789c-4f18-94ec-a146e6b27446</UniqueId>
		<SenderReference>88122</SenderReference>
		<StatusDateTime>13/10/2021 07:59 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018769</ConsignmentNumber>
		<UniqueId>cadcbfaa-1697-4b3b-9e79-e3663bcda49b</UniqueId>
		<SenderReference>88011</SenderReference>
		<StatusDateTime>13/10/2021 08:00 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
