<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX019113</ConsignmentNumber>
		<UniqueId>7f8fc880-9440-49a9-a79e-c01131eaefdd</UniqueId>
		<SenderReference>88858</SenderReference>
		<StatusDateTime>08/11/2021 17:18 +11:00</StatusDateTime>
		<Status>MobileShortDelivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX019113</ConsignmentNumber>
		<UniqueId>7f8fc880-9440-49a9-a79e-c01131eaefdd</UniqueId>
		<SenderReference>88858</SenderReference>
		<StatusDateTime>08/11/2021 17:18 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
