<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME185192</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>3320717</SenderReference>
		<StatusDateTime>11/10/2021 14:22 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018859</ConsignmentNumber>
		<UniqueId>dbd9b1a3-8ff8-40d5-a83f-09e82339e5c9</UniqueId>
		<SenderReference>88016</SenderReference>
		<StatusDateTime>11/10/2021 14:23 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018859</ConsignmentNumber>
		<UniqueId>dbd9b1a3-8ff8-40d5-a83f-09e82339e5c9</UniqueId>
		<SenderReference>88016</SenderReference>
		<StatusDateTime>11/10/2021 14:23 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
