<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018737</ConsignmentNumber>
		<UniqueId>67e72d08-a0f8-4966-8b09-f01845c1dc41</UniqueId>
		<SenderReference>87943</SenderReference>
		<StatusDateTime>09/10/2021 10:46 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX184995</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>87994</SenderReference>
		<StatusDateTime>09/10/2021 11:05 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
