<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME188102</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>56780, 56808, 56855</SenderReference>
		<StatusDateTime>04/11/2021 09:53 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187691</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89179</SenderReference>
		<StatusDateTime>04/11/2021 09:53 +10:30</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187691</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89179</SenderReference>
		<StatusDateTime>04/11/2021 09:53 +11:00</StatusDateTime>
		<Status>InDepot</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187691</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89179</SenderReference>
		<StatusDateTime>04/11/2021 09:53 +10:30</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
