<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX187009</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88983</SenderReference>
		<StatusDateTime>05/11/2021 11:41 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187681</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>87524</SenderReference>
		<StatusDateTime>05/11/2021 11:41 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
