<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018814</ConsignmentNumber>
		<UniqueId>ac0e2392-61b4-4f89-8b3a-220fa3bc33bf</UniqueId>
		<SenderReference>88091</SenderReference>
		<StatusDateTime>13/10/2021 11:04 +11:00</StatusDateTime>
		<Status>Holding</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>YY182770</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>13/10/2021 11:06 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
