<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX187143</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89027</SenderReference>
		<StatusDateTime>29/10/2021 09:51 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187143</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89027</SenderReference>
		<StatusDateTime>29/10/2021 09:51 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187649</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89254</SenderReference>
		<StatusDateTime>29/10/2021 09:52 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX187649</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89254</SenderReference>
		<StatusDateTime>29/10/2021 09:52 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
