<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018855</ConsignmentNumber>
		<UniqueId>e0a27006-9855-4a84-9bc9-d5b485f645e1</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>21/10/2021 06:36 +11:00</StatusDateTime>
		<Status>MobilePickupComplete</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018952</ConsignmentNumber>
		<UniqueId>586c880d-1800-4a64-870d-1130840ef49a</UniqueId>
		<SenderReference>88314</SenderReference>
		<StatusDateTime>21/10/2021 09:43 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
