<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME184878</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00486093</SenderReference>
		<StatusDateTime>08/10/2021 14:12 +11:00</StatusDateTime>
		<Status>MobilePickupComplete</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME184878</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00486093</SenderReference>
		<StatusDateTime>08/10/2021 14:12 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
