<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018741</ConsignmentNumber>
		<UniqueId>1ede69d0-dc0b-45d6-abea-a562663401f2</UniqueId>
		<SenderReference>87873</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018715</ConsignmentNumber>
		<UniqueId>4486a3d6-1bce-4c4d-84b8-9e76d291fa15</UniqueId>
		<SenderReference>87919</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018714</ConsignmentNumber>
		<UniqueId>8291f79e-d3bb-43e5-8612-565df6cad7b3</UniqueId>
		<SenderReference>87865</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018712</ConsignmentNumber>
		<UniqueId>cc0fb2c5-8d73-4be5-999a-ec7b480f809b</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018711</ConsignmentNumber>
		<UniqueId>46fa3caa-1bae-4057-b688-2d473b149912</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018707</ConsignmentNumber>
		<UniqueId>c84c8903-725d-476b-9f62-4dfe953d5769</UniqueId>
		<SenderReference>87912</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018710</ConsignmentNumber>
		<UniqueId>f3cd5d52-de3f-4254-aad2-7137de7776aa</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018708</ConsignmentNumber>
		<UniqueId>927fccac-e115-4567-9de6-6ccc93139821</UniqueId>
		<SenderReference>87914</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018736</ConsignmentNumber>
		<UniqueId>c916b578-fe00-4ea6-97b1-0f332a3cea84</UniqueId>
		<SenderReference>87947</SenderReference>
		<StatusDateTime>05/10/2021 16:50 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
