<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX186912</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88961</SenderReference>
		<StatusDateTime>29/10/2021 10:48 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX186955</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88942</SenderReference>
		<StatusDateTime>29/10/2021 10:48 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME186862</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00484387</SenderReference>
		<StatusDateTime>29/10/2021 10:49 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
