<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME184881</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00484274</SenderReference>
		<StatusDateTime>13/10/2021 10:26 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018854</ConsignmentNumber>
		<UniqueId>8350742f-8c48-48be-b5f0-f4fe6385f8c8</UniqueId>
		<SenderReference>87974</SenderReference>
		<StatusDateTime>13/10/2021 10:27 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
