<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME188731</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00489724</SenderReference>
		<StatusDateTime>08/11/2021 10:44 +11:00</StatusDateTime>
		<Status>DriverPickupAcknowledge</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188034</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89309</SenderReference>
		<StatusDateTime>08/11/2021 10:44 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
