<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME185098</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>22307</SenderReference>
		<StatusDateTime>28/10/2021 08:40 +11:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>AA183595</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>PLEASE QUOTE PC166013</SenderReference>
		<StatusDateTime>28/10/2021 08:32 +11:00</StatusDateTime>
		<Status>InDepot</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
