<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018946</ConsignmentNumber>
		<UniqueId>d694e16a-7935-42b6-b668-1445818604e0</UniqueId>
		<SenderReference>88721</SenderReference>
		<StatusDateTime>14/10/2021 01:25 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018946</ConsignmentNumber>
		<UniqueId>d694e16a-7935-42b6-b668-1445818604e0</UniqueId>
		<SenderReference>88721</SenderReference>
		<StatusDateTime>14/10/2021 01:25 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
