<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME187685</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00488249</SenderReference>
		<StatusDateTime>08/11/2021 12:48 +11:00</StatusDateTime>
		<Status>MobilePickupComplete</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME187685</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00488249</SenderReference>
		<StatusDateTime>08/11/2021 12:48 +11:00</StatusDateTime>
		<Status>InTransit</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
