<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018921</ConsignmentNumber>
		<UniqueId>34cb1b43-c971-42a0-b1ca-30fb2835681a</UniqueId>
		<SenderReference>88265</SenderReference>
		<StatusDateTime>21/10/2021 09:34 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME186252</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00486804</SenderReference>
		<StatusDateTime>21/10/2021 09:34 +11:00</StatusDateTime>
		<Status>DriverPickupAcknowledge</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
