<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX189642</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002105184, 393503651002105191</SenderReference>
		<StatusDateTime>16/11/2021 06:31 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX189642</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>393503651002105184, 393503651002105191</SenderReference>
		<StatusDateTime>16/11/2021 06:31 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
