<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME188692</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>22430</SenderReference>
		<StatusDateTime>12/11/2021 09:24 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188067</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>87307</SenderReference>
		<StatusDateTime>12/11/2021 09:25 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
