<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME184988</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>1036020</SenderReference>
		<StatusDateTime>15/10/2021 10:51 +10:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018828</ConsignmentNumber>
		<UniqueId>ea239bad-ca8c-46e4-b15a-687f3250d38a</UniqueId>
		<SenderReference>88118</SenderReference>
		<StatusDateTime>15/10/2021 10:51 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018828</ConsignmentNumber>
		<UniqueId>ea239bad-ca8c-46e4-b15a-687f3250d38a</UniqueId>
		<SenderReference>88118</SenderReference>
		<StatusDateTime>15/10/2021 10:51 +11:00</StatusDateTime>
		<Status>MobileLeftAsInstructed</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
