<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX018766</ConsignmentNumber>
		<UniqueId>76c4a00d-b025-4eaf-b250-63f256d1e995</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>18/10/2021 11:29 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX018766</ConsignmentNumber>
		<UniqueId>76c4a00d-b025-4eaf-b250-63f256d1e995</UniqueId>
		<SenderReference></SenderReference>
		<StatusDateTime>18/10/2021 11:29 +11:00</StatusDateTime>
		<Status>MobileLeftAsInstructed</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
