<Statuses>
	<StatusEvent>
		<ConsignmentNumber>DME189429</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>CS00491499</SenderReference>
		<StatusDateTime>15/11/2021 11:13 +11:00</StatusDateTime>
		<Status>DriverPickupAcknowledge</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188135</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89377</SenderReference>
		<StatusDateTime>15/11/2021 11:13 +08:00</StatusDateTime>
		<Status>OnDelivery</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188933</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89448</SenderReference>
		<StatusDateTime>15/11/2021 11:13 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188933</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89448</SenderReference>
		<StatusDateTime>15/11/2021 11:13 +11:00</StatusDateTime>
		<Status>MobileLeftAsInstructed</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188247</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>89105</SenderReference>
		<StatusDateTime>15/11/2021 11:12 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
