<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX187678</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88213</SenderReference>
		<StatusDateTime>12/11/2021 09:31 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME188692</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>22430</SenderReference>
		<StatusDateTime>12/11/2021 09:31 +11:00</StatusDateTime>
		<Status>Delivered</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
