<Statuses>
	<StatusEvent>
		<ConsignmentNumber>PLX188109</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88189</SenderReference>
		<StatusDateTime>03/11/2021 21:30 +11:00</StatusDateTime>
		<Status>PickupReceived</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>PLX188111</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>88317</SenderReference>
		<StatusDateTime>03/11/2021 21:31 +11:00</StatusDateTime>
		<Status>Assigned</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
<StatusEvent>
		<ConsignmentNumber>DME188101</ConsignmentNumber>
		<UniqueId></UniqueId>
		<SenderReference>1015235505, 1015235548, 1015230766, 1015328334, 1015313125</SenderReference>
		<StatusDateTime>03/11/2021 21:20 +11:00</StatusDateTime>
		<Status>InDepot</Status>
		<StatusTag></StatusTag>
	</StatusEvent>
</Statuses>
